Address,City,State,ZIP,ZIP4
50 S WASHINGTON AVE,OXFORD,NY,13830,0192
28-37 29TH ST,ASTORIA,NY,11102,NOT AVAILABLE
85 SHELL EDGE DR,ROCHESTER,NY,14623,4356
6011 WILLIAMS RD,MUNNSVILLE,NY,13409,0732
85 ADAMS ST,ROCHESTER,NY,14608,2299
800 E GUN HILL RD,BRONX,NY,10467,NOT AVAILABLE
3211 SCHREIBER PL,BALDWIN,NY,11510,4798
461 S 6TH AVE,MOUNT VERNON,NY,10550,4497
705 PLANK RD,WEBSTER,NY,14580,2264
601 OCEANVIEW AVE,BROOKLYN,NY,11235,6399
875 LONGVIEW AVE,VALLEY STREAM,NY,11581,2822
5873 RT 219,ELLICOTTVILLE,NY,14731,9719
2230 5TH AVE,NEW YORK,NY,10037,NOT AVAILABLE
424 BOYLE RD,PORT JEFFERSON STA,NY,11776,4299
6094 MAIN ST,TANNERSVILLE,NY,12485,1018
520 HUDSON ST,ITHACA,NY,14850,5798
885 HAMPSHIRE RD,BAY SHORE,NY,11706,7699
74 COLD BROOK ST,POLAND,NY,13431,0008
2641 STATE HWY 7,OTEGO,NY,13825,9795
50 LYNWOOD AVE,FARMINGVILLE,NY,11738,1977
137 VIOLA AVE,WALLKILL,NY,12589,0310
616 QUINCY ST-3RD FL,BROOKLYN,NY,11221,NOT AVAILABLE
98 SCHOOL ST,WELLSVILLE,NY,14895,1696
155 LOWNDES AVE,HUNTINGTON STATION,NY,11746,NOT AVAILABLE
952 SING SING RD,HORSEHEADS,NY,14845,1398
1 MARAUDER BLVD,NEW YORK MILLS,NY,13417,1566
900 ADEE AVE,BRONX,NY,10469,3998
10 HOMMOCKS RD,LARCHMONT,NY,10538,3991
970 RT 146,CLIFTON PARK,NY,12065,3688
4105 FARRAGUT RD,BROOKLYN,NY,11210,2099
191 FRANKLIN ST,AUBURN,NY,13021,2997
2578 GENESEE ST,RETSOF,NY,14539,0102
1137 HERKIMER ST,BROOKLYN,NY,11233,NOT AVAILABLE
508 E 120TH ST,NEW YORK,NY,10035,3743
405 PENNSYLVANIA AVE,APALACHIN,NY,13732,2457
1335 WASHINGTON ST,WATERTOWN,NY,13601,4591
1780 DR M L KING JR BLVD,BRONX,NY,10453,NOT AVAILABLE
528 ACADEMY AVE,STATEN ISLAND,NY,10307,1999
60 BRANDT PL,AMSTERDAM,NY,12010,0670
28 MAPLE AVE,ELLENVILLE,NY,12428,2000
41 E BROADWAY,SALEM,NY,12865,0517
2809 CINCINNATUS RD,CINCINNATUS,NY,13040,9698
2060 LAFAYETTE AVE,BRONX,NY,10473,2009
190 FRANKLIN ST,BUFFALO,NY,14202,NOT AVAILABLE
4925 MERRICK RD,MASSAPEQUA,NY,11758,6297
70 HILLTOP DR,BRENTWOOD,NY,11717,4821
716 ACADEMY ST,FULTON,NY,13069,1912
2650 GREAT NECK RD,COPIAGUE,NY,11726,1699
5700 WEST ST,SANBORN,NY,14132,9336
40 IRVING PL,NEW YORK,NY,10003,NOT AVAILABLE
153 W BUFFALO ST,WARSAW,NY,14569,1295
334 IDLE HOUR BLVD,OAKDALE,NY,11769,1998
122 KYERSIKE RD,ACCORD,NY,12404,NOT AVAILABLE
2910 RT 9,VALATIE,NY,12184,0137
207 BUSHWICK AVE,BROOKLYN,NY,11206,NOT AVAILABLE
455 SOUTHERN BLVD,BRONX,NY,10455,NOT AVAILABLE
150-91 87TH RD,JAMAICA,NY,11432,NOT AVAILABLE
120-27 141ST ST,JAMAICA,NY,11436,NOT AVAILABLE
91-30 METROPOLITAN AVE,FOREST HILLS,NY,11375,NOT AVAILABLE
1 PARK ST,MARATHON,NY,13803,0339
800 E GUN HILL RD,BRONX,NY,10467,NOT AVAILABLE
29 FT GREENE PL,BROOKLYN,NY,11217,1203
150 SOUTHERN BLVD,NESCONSET,NY,11767,1700
999 JAMAICA AVE,BROOKLYN,NY,11208,NOT AVAILABLE
115 BRICKMAN RD,FALLSBURG,NY,12733,0124
20 TOLEMAN RD,WASHINGTONVILLE,NY,10992,1107
250 MERRICK RD,AMITYVILLE,NY,11701,3195
413 STRAWTOWN RD,WEST NYACK,NY,10994,1299
953 HIGH ST,VICTOR,NY,14564,1167
1077 REMSEN AVE,BROOKLYN,NY,11236,NOT AVAILABLE
100 SHONNARD PL,YONKERS,NY,10703,2242
30-20 THOMSON AVE,LONG ISLAND CITY,NY,11101,NOT AVAILABLE
650 KING ST,CHAPPAQUA,NY,10514,3815
4124 9TH AVE,NEW YORK,NY,10034,NOT AVAILABLE
200 DECATUR AVE,PEEKSKILL,NY,10566,2195
3 RICHARD CT,PLAINVIEW,NY,11803,4723
1057 POST RD,SCARSDALE,NY,10583,3096
168 HOOKER PL,STATEN ISLAND,NY,10302,1997
68 WATERMAN AVE,ALBANY,NY,12205,3698
40 IRVING PL,NEW YORK,NY,10003,NOT AVAILABLE
1690 LOVE RD,GRAND ISLAND,NY,14072,1460
794 MONROE ST-3RD FL,BROOKLYN,NY,11221,3501
2111 GIRDLE RD,ELMA,NY,14059,9278
741 RIVER RD,BINGHAMTON,NY,13901,1653
1075 OCEANVIEW AVE,BROOKLYN,NY,11235,NOT AVAILABLE
540 PARKHURST BLVD,BUFFALO,NY,14223,2198
18 BEAVER ST,BROOKLYN,NY,11206,4598
1061 N BROADWAY,YONKERS,NY,10701,1105
759 N BROADWAY,YONKERS,NY,10701,1544
41 N ALLEN ST,ALBANY,NY,12203,1601
120 CANANDAIGUA ST,PALMYRA,NY,14522,1398
1312 UTICA ST,ORISKANY,NY,13424,0539
300 COLUMBUS AVE,VALHALLA,NY,10595,1300
46-21 COLDEN ST,FLUSHING,NY,11355,NOT AVAILABLE
124 SALISBURY ST,SANDY CREEK,NY,13145,0248
284 BALTIC ST,BROOKLYN,NY,11201,NOT AVAILABLE
3131 FIVE MILE RD,ALLEGANY,NY,14706,9627
5353 W TAFT RD,NORTH SYRACUSE,NY,13212,2799
2495 ROSENDALE RD,SCHENECTADY,NY,12309,5317
50 EAST ST,HICKSVILLE,NY,11801,3196
874 AMHERST ST,BUFFALO,NY,14216,NOT AVAILABLE
301 3RD AVE,PELHAM,NY,10803,1148
1055 TARGEE ST,STATEN ISLAND,NY,10304,NOT AVAILABLE
1870 COUNTY HWY 107,AMSTERDAM,NY,12010,9225
5101 AVE M,BROOKLYN,NY,11234,3896
144-176 E 128TH ST,NEW YORK,NY,10035,NOT AVAILABLE
4937 SPRING RD,VERONA,NY,13478,0168
218-01 116TH AVE,CAMBRIA HEIGHTS,NY,11411,1198
125 BROWNS RD,HUNTINGTON,NY,11743,1852
48 SWAN LN,BRENTWOOD,NY,11717,6800
223 PHELPS LN,NORTH BABYLON,NY,11703,4044
15 EVERETT DR,YAPHANK,NY,11980,9001
126-10 109TH AVE,SOUTH OZONE PARK,NY,11420,1525
132-55 RIDGEDALE ST-3RD FL,SPRINGFIELD GARDENS,NY,11413,NOT AVAILABLE
190 LONGRIDGE AVE,ROCHESTER,NY,14616,3599
100 LONGWOOD RD,MIDDLE ISLAND,NY,11953,2000
250 LINCOLN AVE,LOCKPORT,NY,14094,5099
105 TROY ST,SENECA FALLS,NY,13148,1198
1 BLUE STREAK BLVD,SARATOGA SPRINGS,NY,12866,5965
100 RHAME AVE,EAST ROCKAWAY,NY,11518,1299
4860 ONONDAGA RD,SYRACUSE,NY,13215,2241
1500 ELMWOOD AVE,BUFFALO,NY,14207,3086
840 KING ST,RYE BROOK,NY,10573,1299
50 AUTHORS AVE,HENRIETTA,NY,14467,9366
141 NARROW LN,SOUTHAMPTON,NY,11968,3098
350 LINWOOD ST,BROOKLYN,NY,11208,NOT AVAILABLE
3338 MAIN ST,MEXICO,NY,13114,3432
1065 BAKER AVE,SCHENECTADY,NY,12308,5701
7668 N STATE ST,LOWVILLE,NY,13367,1328
175 W POST RD,WHITE PLAINS,NY,10606,2994
311 BROADFIELD RD,NEW ROCHELLE,NY,10804,2499
8194 BIELBY RD,ROME,NY,13440,NOT AVAILABLE
250 BERRY ST,BROOKLYN,NY,11211,4106
428 S ALVORD ST,SYRACUSE,NY,13208,2795
25 NORWOOD RD,NORTHPORT,NY,11768,3599
543 MAPLE ST,BIG FLATS,NY,14814,NOT AVAILABLE
45 LINCOLN ST,WAVERLY,NY,14892,1199
1 FALCON PL,DEER PARK,NY,11729,4326
99 TERRACE VIEW AVE-RM 360,BRONX,NY,10463,NOT AVAILABLE
982 HEGEMAN AVE,BROOKLYN,NY,11208,NOT AVAILABLE
39 REYNOLDS RD,TROY,NY,12180,8630
1020 MAPLE ST,ROCHESTER,NY,14611,1221
225 WEST AVE,HILTON,NY,14468,1283
1000 WAVE AVE,MEDFORD,NY,11763,1799
94-50 159TH ST,JAMAICA,NY,11433,NOT AVAILABLE
55 FULMAR RD,MAHOPAC,NY,10541,4521
265 PENINSULA BLVD,HEMPSTEAD,NY,11550,NOT AVAILABLE
1 TUTTLE AVE,EASTPORT,NY,11941,NOT AVAILABLE
601 LINDELL BLVD,LONG BEACH,NY,11561,1799
411 PEARL ST,NEW YORK,NY,10038,NOT AVAILABLE
50 IROQUOIS DR,SALAMANCA,NY,14779,1396
245 GREENWICH ST,NEW YORK,NY,10007,NOT AVAILABLE
177 PONDFIELD RD,BRONXVILLE,NY,10708,4829
1825 PROSPECT AVE,BRONX,NY,10457,6806
105 E 106TH ST,NEW YORK,NY,10029,4623
100 FIELDSTONE DR,THIELLS,NY,10984,NOT AVAILABLE
74 W 124TH ST,NEW YORK,NY,10027,NOT AVAILABLE
570 N PEARL ST,ALBANY,NY,12204,NOT AVAILABLE
158 ORCHARD ST,ROCHESTER,NY,14611,1396
10-45 NAMEOKE ST-3RD FL,FAR ROCKAWAY,NY,11691,NOT AVAILABLE
210-21 48TH AVE,FLUSHING,NY,11364,NOT AVAILABLE
455 SOUTHERN BLVD,BRONX,NY,10455,NOT AVAILABLE
36 OTIS ST,ROCHESTER,NY,14606,NOT AVAILABLE
625 SCIO ST,ROCHESTER,NY,14605,NOT AVAILABLE
1626 WASHINGTON ST,OLEAN,NY,14760,1935
5462 MAIN ST,DURHAMVILLE,NY,13054,9703
106 HAMMOND RD,THIELLS,NY,10984,0491
850 GRAND ST,BROOKLYN,NY,11211,5098
6 LUDLOWVILLE RD,LANSING,NY,14882,9021
23-70 31ST ST,LONG ISLAND CITY,NY,11105,NOT AVAILABLE
124 EAMES PL,BRONX,NY,10468,NOT AVAILABLE
6385 LOCUST ST EXT,LOCKPORT,NY,14094,5099
121 PHILLIPS HILL RD,NEW CITY,NY,10956,4189
2368 RT 22,DOVER PLAINS,NY,12522,NOT AVAILABLE
4725 ENDERS RD,MANLIUS,NY,13104,8700
225 PATCHEN AVE,BROOKLYN,NY,11233,NOT AVAILABLE
850 MAMARONECK AVE,MAMARONECK,NY,10543,1997
65 CENTER ST,WATERLOO,NY,13165,1397
26 PALMER AVE,SCARSDALE,NY,10583,7195
137 MONTGOMERY ST,NEWBURGH,NY,12550,NOT AVAILABLE
1014 LAFAYETTE AVE,BROOKLYN,NY,11221,NOT AVAILABLE
499 BOUNDARY AVE,BETHPAGE,NY,11714,6499
130 EAST ST,ONEONTA,NY,13820,1399
107 ELMWOOD PL,UTICA,NY,13501,4999
165-65 84TH AVE,JAMAICA,NY,11432,NOT AVAILABLE
11 HALL AVE,STAR LAKE,NY,13690,0075
709 COUNTRY CLUB RD,VESTAL,NY,13850,3911
2 LARCH AVE,FLORAL PARK,NY,11001,2399
20 FAIRWAY AVE,MOUNT VERNON,NY,10552,1997
138-01 77TH AVE,FLUSHING,NY,11367,NOT AVAILABLE
9508 ARTZ RD,BEAVER FALLS,NY,13305,0179
197 N COUNTRY RD,MILLER PLACE,NY,11764,2035
135 IVORY ST,FREWSBURG,NY,14738,0690
400 NASSAU BLVD,WEST HEMPSTEAD,NY,11552,2455
2292 SAUNDERS STLMNT RD,SANBORN,NY,14132,9336
360 DIVISION ST,HAMBURG,NY,14075,4598
856 QUINCY ST,BROOKLYN,NY,11221,3612
10 HOMMOCKS RD,LARCHMONT,NY,10538,3991
4655 LOGANS LN,HAMBURG,NY,14075,NOT AVAILABLE
88 WOODBINE ST,BROOKLYN,NY,11221,NOT AVAILABLE
856 QUINCY ST,BROOKLYN,NY,11221,3612
400 SANDERSON DR,CAMILLUS,NY,13031,1699
27 SCHOOL ST,MAYFIELD,NY,12117,0216
4232 SHELBY BASIN RD,MEDINA,NY,14103,NOT AVAILABLE
40 ALLEN ST,BROCKPORT,NY,14420,2296
79 CANARAS AVE,SARANAC LAKE,NY,12983,1500
6 EDGECOMBE AVE,NEW YORK,NY,10030,NOT AVAILABLE
215 HARRY HOWARD AVE,HUDSON,NY,12534,1709
350 5TH AVE,BROOKLYN,NY,11215,NOT AVAILABLE
67-54 80TH ST,MIDDLE VILLAGE,NY,11379,NOT AVAILABLE
251 HUDSON AVE,LAKE GROVE,NY,11755,2514
230 E 183RD ST,BRONX,NY,10458,7966
1001 RUBY ST,ROME,NY,13440,NOT AVAILABLE
283 MANSION ST,POUGHKEEPSIE,NY,12601,3313
965 LONGWOOD AVE,BRONX,NY,10459,NOT AVAILABLE
77 STAHLEY ST,BRENTWOOD,NY,11717,7500
70-35 150TH ST,FLUSHING,NY,11367,NOT AVAILABLE
1025 KLEM RD,WEBSTER,NY,14580,8699
390 N RIDGE ST,RYE BROOK,NY,10573,1105
4812 9TH AVE,BROOKLYN,NY,11220,3791
9600 CLARENCE CTR RD,CLARENCE CENTER,NY,14032,9749
490 HUDSON ST,NEW YORK,NY,10014,2898
4624 SALINA ST,PULASKI,NY,13142,2199
1375 MACE AVE,BRONX,NY,10469,5632
700 VANDERBILT PKY,COMMACK,NY,11725,0150
1804 HOLLAND AVE,BRONX,NY,10462,NOT AVAILABLE
365 DUPONT AVE,TONAWANDA,NY,14150,7833
31 NEW YORK AVE,BROOKLYN,NY,11216,NOT AVAILABLE
600 HIGH ST,CLAYTON,NY,13624,1000
2005 MADISON AVE,NEW YORK,NY,10035,NOT AVAILABLE
3956 CARPENTER AVE,BRONX,NY,10466,NOT AVAILABLE
201 FULLERTON AVE,NEWBURGH,NY,12550,NOT AVAILABLE
222 W 134TH ST,NEW YORK,NY,10030,3099
512 CARROLL ST,BROOKLYN,NY,11215,NOT AVAILABLE
150-91 87TH RD,JAMAICA,NY,11432,NOT AVAILABLE
560 W 169TH ST,NEW YORK,NY,10032,NOT AVAILABLE
95 PT PLEASANT RD,ROCHESTER,NY,14622,1698
36 UNION ST,DRYDEN,NY,13053,0088
10 ARMSTRONG RD,GARDEN CITY PARK,NY,11040,5299
22 HOLLY DR,SMITHTOWN,NY,11787,1200
250 W HOUSTON ST,NEW YORK,NY,10014,NOT AVAILABLE
265 WARWICK ST,BROOKLYN,NY,11207,NOT AVAILABLE
39 SUNKEN MEADOW RD,NORTHPORT,NY,11768,5198
220 BROADWAY,FORT EDWARD,NY,12828,1598
1075 5TH AVE,EAST NORTHPORT,NY,11731,2600
436 FRONT ST,HEMPSTEAD,NY,11550,NOT AVAILABLE
3701 MAIN ST,HINSDALE,NY,14743,NOT AVAILABLE
231-02 67TH AVE,BAYSIDE,NY,11364,2799
1300 GREENE AVE,BROOKLYN,NY,11237,4502
600 RT 55,ELDRED,NY,12732,0249
226 LINDA AVE,HAWTHORNE,NY,10532,2099
430 YOUNG ST,WILSON,NY,14172,0648
419 SPOOK ROCK RD,CLAVERACK,NY,12513,0265
801 TRAVER RD,PLEASANT VALLEY,NY,12569,NOT AVAILABLE
5550 SCHOOL RD,GAINESVILLE,NY,14066,9788
34 W 118TH ST-2ND FL,NEW YORK,NY,10026,1937
801 W GERMAN ST,HERKIMER,NY,13350,2199
230 VAN BUREN ST,SHIRLEY,NY,11967,2998
105 HAMILTON AVE,STATEN ISLAND,NY,10301,1610
44 SCHOOL DR,CENTRAL SQUARE,NY,13036,3501
26 JAMES ST,COHOES,NY,12047,3299
225 MCCULLOUGH PL,RENSSELAER,NY,12144,3718
425 SPRUCE AVE,WEST ISLIP,NY,11795,2711
36 OLD POST RD S,CROTON ON HUDSON,NY,10520,2333
21 SMITH CLOVE RD,CENTRAL VALLEY,NY,10917,1001
221 JONES RD,SARATOGA SPRINGS,NY,12866,5706
1900 WADNG RVR MNR RD,WADING RIVER,NY,11792,2137
7002 4TH AVE,BROOKLYN,NY,11209,NOT AVAILABLE
21-21 DITMARS BLVD,ASTORIA,NY,11105,NOT AVAILABLE
145 PENNSYLVANIA AVE,BROOKLYN,NY,11207,3017
501 WEST AVE,BROOKLYN,NY,11224,4220
30 ACADEMY ST,KERHONKSON,NY,12446,2600
3630 3RD AVE,BRONX,NY,10456,NOT AVAILABLE
2411 COUNTY RT 8,MINETTO,NY,13115,NOT AVAILABLE
22 FLEETWOOD AVE,CHESTNUT RIDGE,NY,10977,7098
1 MERRICK ST,ISLIP TERRACE,NY,11752,1899
31-51 21ST ST,LONG ISLAND CITY,NY,11106,NOT AVAILABLE
24 W ELEVENTH AVE,GLOVERSVILLE,NY,12078,1399
4363 MAPLETON RD,LOCKPORT,NY,14094,9623
2800 OCEAN PKWY,BROOKLYN,NY,11235,7962
401 FLETCHER ST,HORSEHEADS,NY,14845,2396
34900 MAIN RD,CUTCHOGUE,NY,11935,1338
599 BROOKHAVEN AVE,BELLPORT,NY,11713,1698
7 HAIGHT ST,PAWLING,NY,12564,1146
500 WEBSTER AVE,ROCHESTER,NY,14609,4799
93-11 34TH AVE,JACKSON HEIGHTS,NY,11372,NOT AVAILABLE
143 BAXTER ST,NEW YORK,NY,10013,3697
601 PARKSIDE AVE,BROOKLYN,NY,11226,NOT AVAILABLE
620 E BLOOMFIELD ST,ROME,NY,13440,NOT AVAILABLE
6917 W BERGEN RD,BERGEN,NY,14416,9747
160-20 GOETHALS AVE,JAMAICA,NY,11432,NOT AVAILABLE
1500 E 92ND ST,BROOKLYN,NY,11236,5008
173 CONOVER ST,BROOKLYN,NY,11231,NOT AVAILABLE
1866 E 17TH ST,BROOKLYN,NY,11229,NOT AVAILABLE
25 LAKEHILL RD,BALLSTON LAKE,NY,12019,2414
21 ULSTERVILLE RD,PINE BUSH,NY,12566,0899
923 JEROME ST,BROOKLYN,NY,11207,8997
9517 KINGS HWY,BROOKLYN,NY,11212,NOT AVAILABLE
125 COVERT ST,BROOKLYN,NY,11207,NOT AVAILABLE
758 W LIBERTY ST,ROME,NY,13440,NOT AVAILABLE
75 CHENANGO AVE,CLINTON,NY,13323,1395
3470 CEMETERY ST,KENNEDY,NY,14747,0007
715 OCEAN TERR,STATEN ISLAND,NY,10301,4547
850 10TH AVE,NEW YORK,NY,10019,NOT AVAILABLE
25-05 37TH AVE,LONG ISLAND CITY,NY,11101,NOT AVAILABLE
85-52 85TH ST,WOODHAVEN,NY,11421,NOT AVAILABLE
1400 NOYES ST,UTICA,NY,13502,NOT AVAILABLE
200 FOREST AVE,WEST BABYLON,NY,11704,5131
170 BARRINGTON ST,ROCHESTER,NY,14607,2999
351 OXHEAD RD,STONY BROOK,NY,11790,2399
1075 BROADWAY,PLEASANTVILLE,NY,10570,0008
1970 W FARMS RD,BRONX,NY,10460,NOT AVAILABLE
1100 STATE ST,OGDENSBURG,NY,13669,3398
71 SULLIVAN ST,BROOKLYN,NY,11231,NOT AVAILABLE
86 ALYS DR E,DEPEW,NY,14043,1420
110 CHESTER ST,BROOKLYN,NY,11212,NOT AVAILABLE
23 ROUNDTREE DR,KINGS PARK,NY,11754,5198
250 N FOREST RD,WILLIAMSVILLE,NY,14221,5064
212 RINGGOLD ST,PEEKSKILL,NY,10566,3395
138 W MAIN ST,BROCTON,NY,14716,9779
100 HESTER ST,NEW YORK,NY,10002,NOT AVAILABLE
45 BROOK AVE,BAY SHORE,NY,11706,7416
240 E 109TH ST,NEW YORK,NY,10029,NOT AVAILABLE
133 HOOVER DR,ROCHESTER,NY,14615,NOT AVAILABLE
60 CRESCENT PL,YONKERS,NY,10704,2537
942 62ND ST,BROOKLYN,NY,11219,NOT AVAILABLE
147-36 26TH AVE,FLUSHING,NY,11354,NOT AVAILABLE
1475 HOWELL RD,VALLEY STREAM,NY,11580,1396
158-40 76TH RD,FLUSHING,NY,11366,NOT AVAILABLE
47 CROYDON RD,YONKERS,NY,10710,1027
450 ALDRICH ST,GOWANDA,NY,14070,1384
17-15 WEIRFIELD ST,RIDGEWOOD,NY,11385,NOT AVAILABLE
20 GREENLAWN RD,HUNTINGTON,NY,11743,2926
103 RT 276,CHAMPLAIN,NY,12919,NOT AVAILABLE
170 HOLBROOK AVE,CENTEREACH,NY,11720,4158
47 W HYATT AVE,MOUNT KISCO,NY,10549,9998
250 W 127TH ST,NEW YORK,NY,10027,NOT AVAILABLE
11631 SALTER-COLVIN RD,WOLCOTT,NY,14590,9397
144 COVERT AVE,ELMONT,NY,11003,1138
1200 CARLLS STRAIGHT PATH,DIX HILLS,NY,11746,8099
33 MARKET ST,KEENE VALLEY,NY,12943,0067
8596 WESTMORELAND RD,WHITESBORO,NY,13492,3299
140 GARDEN CITY AVE,WYANDANCH,NY,11798,3997
6565 FLATLANDS AVE,BROOKLYN,NY,11236,NOT AVAILABLE
410 W SULLIVAN ST,OLEAN,NY,14760,2596
95 GLENMORE DR,NEW ROCHELLE,NY,10801,3199
3000 E TREMONT AVE,BRONX,NY,10461,NOT AVAILABLE
328 W 48TH ST,NEW YORK,NY,10036,NOT AVAILABLE
49 FLATBUSH AVE EXT,BROOKLYN,NY,11201,2972
1600 ROCKAWAY PKWY,BROOKLYN,NY,11236,NOT AVAILABLE
121 CENTRAL PARK RD,PLAINVIEW,NY,11803,2098
349 OSBORNE RD,LOUDONVILLE,NY,12211,1699
111 ATLANTIC AVE,LYNBROOK,NY,11563,3437
560 THERIOT AVE,BRONX,NY,10473,2996
75 BARKER RD,PITTSFORD,NY,14534,2929
3992 NY RT 2,TROY,NY,12180,9034
220 DIVISION ST,SARATOGA SPRINGS,NY,12866,3097
1980 LAFAYETTE AVE,BRONX,NY,10473,NOT AVAILABLE
188 ROCHESTER AVE,BROOKLYN,NY,11213,NOT AVAILABLE
700 HARRISON AVE,RIVERHEAD,NY,11901,2787
93-11 101ST AVE,OZONE PARK,NY,11416,NOT AVAILABLE
247 MAIN ST,NEWFIELD,NY,14867,9313
100 TOMPKINS AVE,STATEN ISLAND,NY,10304,NOT AVAILABLE
860 CHURCH ST,BALDWIN,NY,11510,4798
423 EAST 138TH ST,BRONX,NY,10454,NOT AVAILABLE
32-20 108TH ST,EAST ELMHURST,NY,11369,NOT AVAILABLE
340 FERGUSON ST,BUFFALO,NY,14211,NOT AVAILABLE
171 E HOARD ST,WATERTOWN,NY,13601,1500
999 JAMAICA AVE,BROOKLYN,NY,11208,NOT AVAILABLE
199 BARTON AVE,PATCHOGUE,NY,11772,1498
515 KNICKERBOCKER AVE,BROOKLYN,NY,11237,NOT AVAILABLE
219 E 109TH ST,NEW YORK,NY,10029,NOT AVAILABLE
65-10 DIETERLE CRESCENT,REGO PARK,NY,11374,NOT AVAILABLE
300 GIDNEY AVE,NEWBURGH,NY,12550,NOT AVAILABLE
1784 RIDGE RD,ONTARIO CENTER,NY,14520,0155
1 FREDERICK ST,WAVERLY,NY,14892,1299
49 MIDLAND DR,NORWICH,NY,13815,9964
1950 SEDGWICK AVE,BRONX,NY,10453,2700
25 HOUSEL AVE,LYNDONVILLE,NY,14098,0540
89 SANFORDVILLE RD,WARWICK,NY,10990,0595
2452 WASHINGTON AVE,BRONX,NY,10458,NOT AVAILABLE
315 MAIN ST,ARCADE,NY,14009,0327
31 DEMAREST MILL RD,WEST NYACK,NY,10994,3430
24 JACKSON AVE,GLENS FALLS,NY,12801,2433
3000 SCHOOLVIEW RD,EDEN,NY,14057,0267
17 WING ST,LAKE GROVE,NY,11755,1909
383 STATE ST,BROOKLYN,NY,11217,NOT AVAILABLE
40 ALLEN ST,BROCKPORT,NY,14420,2296
221 BROADWAY,STATEN ISLAND,NY,10310,1395
193 WINFIELD ST,CORNING,NY,14830,1599
141 W NEWELL ST,SYRACUSE,NY,13205,1798
640 COUNTY RT 22,PARISH,NY,13131,NOT AVAILABLE
8201 E SENECA TPKE,MANLIUS,NY,13104,2139
1060 WILLOWBROOK RD,STATEN ISLAND,NY,10314,6599
122 KYSERIKE RD,ACCORD,NY,12404,0009
468 E 140TH ST,BRONX,NY,10454,NOT AVAILABLE
58 W SEAMAN AVE,FREEPORT,NY,11520,0801
4363 MAPLETON RD,LOCKPORT,NY,14094,9623
60 PICKETTS CRNRS RD,SARANAC,NY,12981,0008
4 OLD NOXON RD,POUGHKEEPSIE,NY,12603,NOT AVAILABLE
40 ROMER AVE,PLEASANTVILLE,NY,10570,3123
3369 OLD JERUSALEM RD,LEVITTOWN,NY,11756,3518
177 GRANNY RD,FARMINGVILLE,NY,11738,2143
235 PLEASANT AVE,JOHNSTOWN,NY,12095,1131
103 CANADA ST,HOLLAND,NY,14080,9645
251 MACDOUGAL ST,BROOKLYN,NY,11233,NOT AVAILABLE
32 W 92ND ST,NEW YORK,NY,10025,7632
455 I U WILLETS RD,ROSLYN HEIGHTS,NY,11577,2800
681 KELLY ST-RM 205,BRONX,NY,10455,3410
301 W HILLS RD,HUNTINGTON STATION,NY,11746,3643
120 W 231ST ST,BRONX,NY,10463,NOT AVAILABLE
350 WICKS RD,BRENTWOOD,NY,11717,1150
265 HOOKER AVE,POUGHKEEPSIE,NY,12603,3313
1880 DUTCH BROADWAY,ELMONT,NY,11003,4246
1100 E NEW YORK AVE,BROOKLYN,NY,11212,NOT AVAILABLE
595 UPPER FALLS BLVD,ROCHESTER,NY,14605,3459
2300 ENGLISH RD,ROCHESTER,NY,14616,1648
3618 BRIAR LN,ENDWELL,NY,13760,2499
345 JAMESVILLE AVE,SYRACUSE,NY,13210,NOT AVAILABLE
4 SUMMIT LN,LEVITTOWN,NY,11756,3044
188 OAKWOOD RD,HUNTINGTON,NY,11743,4295
4000 MAIN ST,TROY,NY,12180,NOT AVAILABLE
16 LOCKHART LN,HIGHLAND,NY,12528,1008
104 SUTTER AVE,BROOKLYN,NY,11212,3831
98-02 ROOSEVELT AVE,CORONA,NY,11368,NOT AVAILABLE
69 RICHARDSON AVE,MONTICELLO,NY,12701,NOT AVAILABLE
1039 STATE HWY 11C,BRASHER FALLS,NY,13613,0307
3338 E MAIN ST,ATTICA,NY,14011,9699
320 W CRAIG HILL DR,ROCHESTER,NY,14626,3450
400 EMPIRE BLVD,BROOKLYN,NY,11225,NOT AVAILABLE
45 COBB LN,ELMSFORD,NY,10523,3769
12 TRIPP LN,ARMONK,NY,10504,2511
962 LUTHER RD,EAST GREENBUSH,NY,12061,4015
42 HUSKIE LN,MALONE,NY,12953,2498
4550 CARPENTER AVE,BRONX,NY,10470,1420
555 COUNTY RT 78,MIDDLETOWN,NY,10940,6623
74-30 COMMONWLTH BLVD,BELLEROSE,NY,11426,NOT AVAILABLE
3311 WELLS AVE,SCHENECTADY,NY,12304,3999
1 GORDON DR,BINGHAMTON,NY,13901,5614
362 SCHERMERHORN ST,BROOKLYN,NY,11217,NOT AVAILABLE
41 BIRCH LN,MASSAPEQUA PARK,NY,11762,3900
37 HICKS ST,BROOKLYN,NY,11201,NOT AVAILABLE
125 LIBERTY ST,BEACON,NY,12508,2699
2351 1ST AVE-4TH FL,NEW YORK,NY,10035,NOT AVAILABLE
1257 OGDEN AVE,BRONX,NY,10452,NOT AVAILABLE
300 NEW HYDE PARK RD,NEW HYDE PARK,NY,11040,3298
8 HENRY ST,NEW YORK,NY,10038,1078
25 KNISKERN AVE,MECHANICVILLE,NY,12118,1995
5144 RT 9W,NEWBURGH,NY,12550,NOT AVAILABLE
2230 5TH AVE,NEW YORK,NY,10037,2196
1830 SHORE BLVD,BROOKLYN,NY,11235,NOT AVAILABLE
